Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
46,44,5,6,41,39,10,Train/10/00010_00002_00026.png
74,74,6,6,68,68,40,Train/40/00040_00002_00024.png
40,44,5,5,35,39,16,Train/16/00016_00001_00004.png
37,33,5,5,31,28,18,Train/18/00018_00016_00012.png
44,45,5,6,39,39,4,Train/4/00004_00015_00026.png
30,29,6,5,25,24,0,Train/0/00000_00002_00004.png
32,35,5,6,27,30,34,Test/09329.png
28,26,6,5,22,21,8,Train/8/00008_00030_00003.png
28,29,5,5,23,24,1,Train/1/00001_00012_00002.png
44,46,5,5,39,41,1,Train/1/00001_00004_00003.png
107,95,9,9,97,87,8,Train/8/00008_00002_00029.png
56,57,5,6,51,52,4,Train/4/00004_00032_00023.png
30,30,6,6,25,25,36,Test/09609.png
35,36,5,6,29,31,39,Train/39/00039_00006_00018.png
70,70,6,6,64,64,12,Train/12/00012_00006_00022.png
42,42,6,5,37,37,9,Train/9/00009_00013_00012.png
43,44,5,5,38,39,9,Train/9/00009_00021_00015.png
33,34,5,5,28,29,2,Train/2/00002_00046_00005.png
64,63,5,5,59,58,25,Test/07445.png
42,41,6,5,37,36,39,Train/39/00039_00008_00017.png
39,37,6,6,33,32,13,Train/13/00013_00071_00006.png
35,33,5,6,29,28,36,Train/36/00036_00001_00007.png
72,88,7,8,65,81,38,Train/38/00038_00006_00020.png
67,70,6,7,61,64,10,Train/10/00010_00053_00020.png
34,44,5,6,28,38,1,Train/1/00001_00030_00009.png
45,48,5,6,40,43,38,Train/38/00038_00040_00002.png
30,28,6,5,24,23,4,Train/4/00004_00020_00002.png
71,69,6,6,65,63,35,Train/35/00035_00008_00021.png
34,35,5,5,28,29,7,Train/7/00007_00020_00010.png
36,36,5,5,31,31,15,Test/04306.png
51,53,5,5,46,48,35,Test/12598.png
34,32,6,6,29,27,13,Test/11627.png
34,34,5,6,28,29,1,Test/02099.png
62,72,5,6,57,66,1,Train/1/00001_00055_00015.png
74,69,6,7,68,63,18,Train/18/00018_00027_00022.png
46,47,5,6,41,42,1,Test/11065.png
30,31,5,6,24,25,4,Test/11589.png
43,43,6,5,37,38,36,Train/36/00036_00004_00019.png
31,36,6,6,26,30,34,Train/34/00034_00010_00003.png
48,60,5,5,43,54,1,Train/1/00001_00030_00019.png
26,52,5,5,21,46,17,Test/09441.png
29,30,5,5,24,25,38,Train/38/00038_00060_00002.png
42,41,5,5,36,36,7,Train/7/00007_00011_00012.png
28,29,6,5,23,24,15,Train/15/00015_00007_00004.png
68,59,6,5,61,53,13,Train/13/00013_00052_00024.png
56,53,6,5,51,48,38,Train/38/00038_00036_00010.png
32,33,5,5,27,28,6,Train/6/00006_00000_00005.png
45,43,6,6,40,37,19,Train/19/00019_00006_00011.png
70,74,6,7,64,68,1,Test/06902.png
52,55,5,6,47,50,1,Train/1/00001_00051_00020.png
33,32,5,6,28,27,26,Train/26/00026_00007_00008.png
33,35,5,6,28,30,36,Train/36/00036_00007_00015.png
62,62,6,6,56,57,14,Test/00111.png
38,45,6,5,32,40,33,Test/01841.png
33,33,6,6,28,28,38,Train/38/00038_00008_00016.png
29,33,5,6,24,28,19,Test/09492.png
120,118,11,11,110,108,25,Train/25/00025_00028_00026.png
50,49,5,6,45,44,1,Test/05965.png
45,45,5,6,40,40,1,Train/1/00001_00036_00017.png
35,32,6,5,30,27,31,Test/08682.png
42,39,6,5,37,34,8,Train/8/00008_00021_00019.png
69,69,6,7,63,63,11,Test/01791.png
31,32,5,6,25,27,38,Test/11678.png
45,46,5,5,40,41,12,Train/12/00012_00065_00006.png
43,39,6,6,38,34,25,Test/02484.png
129,116,12,11,118,106,25,Test/06140.png
29,30,5,6,24,25,8,Test/01782.png
38,38,6,6,33,33,4,Test/00823.png
45,45,5,6,39,39,1,Train/1/00001_00025_00021.png
36,38,5,6,31,33,1,Train/1/00001_00039_00004.png
31,31,5,5,25,25,3,Test/10965.png
43,42,6,6,38,37,17,Test/10632.png
123,98,11,9,113,90,19,Train/19/00019_00002_00028.png
58,56,5,5,53,51,18,Train/18/00018_00024_00021.png
40,36,5,5,35,31,13,Train/13/00013_00016_00004.png
38,34,6,5,33,29,10,Train/10/00010_00035_00014.png
47,49,6,5,42,44,3,Train/3/00003_00024_00024.png
29,28,6,6,23,23,33,Train/33/00033_00010_00001.png
52,52,5,5,47,47,5,Test/12531.png
29,31,5,6,24,26,9,Train/9/00009_00019_00008.png
127,128,11,12,116,117,25,Test/04340.png
59,59,6,6,54,54,5,Train/5/00005_00017_00021.png
31,31,5,5,26,26,10,Train/10/00010_00050_00005.png
73,72,7,6,67,66,13,Test/00362.png
36,36,5,5,31,31,2,Train/2/00002_00053_00012.png
107,95,9,8,98,87,19,Test/09834.png
30,31,5,6,25,26,10,Test/04593.png
27,29,5,5,22,24,3,Train/3/00003_00021_00000.png
28,43,6,6,22,38,17,Train/17/00017_00002_00007.png
109,99,9,9,100,91,13,Train/13/00013_00070_00017.png
27,27,5,5,22,22,4,Train/4/00004_00032_00000.png
25,27,5,6,20,21,7,Train/7/00007_00026_00000.png
34,33,6,6,28,28,1,Train/1/00001_00051_00003.png
40,41,6,6,35,36,16,Train/16/00016_00003_00013.png
46,48,5,6,41,43,35,Train/35/00035_00029_00014.png
32,32,5,5,27,27,10,Test/02923.png
34,33,6,5,29,28,36,Test/07596.png
80,77,8,7,73,71,9,Train/9/00009_00029_00024.png
27,26,6,5,22,21,3,Test/00305.png
38,37,6,5,33,32,10,Train/10/00010_00023_00010.png
63,58,5,5,57,53,23,Train/23/00023_00010_00018.png
53,53,5,6,48,48,3,Train/3/00003_00037_00022.png
28,27,5,5,22,22,5,Train/5/00005_00018_00002.png
38,36,5,5,33,31,13,Train/13/00013_00033_00007.png
72,72,7,7,66,66,12,Test/05934.png
33,34,5,5,28,29,14,Train/14/00014_00001_00003.png
33,34,6,6,28,29,7,Train/7/00007_00046_00013.png
37,37,5,6,32,31,0,Train/0/00000_00005_00013.png
33,33,6,6,28,28,3,Test/02182.png
107,98,9,9,98,90,21,Train/21/00021_00005_00027.png
94,88,9,8,86,81,4,Train/4/00004_00053_00026.png
45,50,5,6,40,45,33,Train/33/00033_00016_00018.png
65,59,6,5,60,53,29,Train/29/00029_00001_00018.png
58,61,5,5,53,56,16,Test/08467.png
38,37,6,6,32,32,10,Train/10/00010_00008_00010.png
83,80,8,8,76,73,40,Test/07776.png
28,28,5,6,22,22,20,Train/20/00020_00006_00002.png
26,28,5,6,21,23,2,Train/2/00002_00069_00002.png
31,26,6,5,26,21,10,Train/10/00010_00036_00003.png
121,108,11,10,111,98,28,Test/05834.png
57,59,6,5,52,54,16,Test/06541.png
35,36,5,6,30,31,12,Train/12/00012_00026_00011.png
99,92,8,8,91,84,11,Train/11/00011_00002_00013.png
71,85,7,8,65,78,38,Train/38/00038_00006_00018.png
32,34,5,6,27,29,12,Train/12/00012_00045_00001.png
99,100,9,9,91,91,35,Train/35/00035_00007_00028.png
36,36,6,6,31,31,10,Train/10/00010_00054_00008.png
48,56,5,6,43,51,1,Test/00947.png
41,56,6,6,36,51,38,Train/38/00038_00052_00000.png
52,52,5,5,47,47,4,Train/4/00004_00037_00024.png
38,40,5,5,32,35,2,Train/2/00002_00066_00012.png
39,36,6,5,34,31,21,Train/21/00021_00002_00010.png
30,28,6,5,25,23,36,Test/06715.png
30,29,6,6,24,24,5,Train/5/00005_00047_00001.png
44,47,5,6,39,42,2,Test/03632.png
54,49,6,5,49,44,18,Test/10110.png
43,43,5,5,38,38,9,Train/9/00009_00015_00008.png
46,47,5,5,41,42,7,Train/7/00007_00031_00024.png
39,39,5,5,33,34,9,Test/06517.png
47,45,5,5,42,39,30,Train/30/00030_00007_00010.png
40,41,6,6,35,36,28,Train/28/00028_00005_00000.png
30,28,5,6,25,23,20,Train/20/00020_00011_00004.png
38,34,6,6,33,29,26,Train/26/00026_00004_00002.png
50,49,5,6,45,44,2,Test/10975.png
41,45,5,6,36,40,8,Train/8/00008_00016_00019.png
41,42,6,6,35,37,35,Train/35/00035_00038_00019.png
30,29,6,5,25,24,2,Train/2/00002_00018_00002.png
38,38,5,5,33,33,7,Test/07160.png
31,31,6,6,26,26,32,Train/32/00032_00007_00007.png
56,56,6,5,51,50,38,Test/04365.png
57,48,5,5,52,43,21,Train/21/00021_00008_00013.png
98,93,9,8,90,85,25,Train/25/00025_00031_00028.png
45,51,5,5,40,46,12,Train/12/00012_00000_00021.png
38,41,5,5,33,36,1,Test/09327.png
46,46,6,6,41,41,4,Train/4/00004_00028_00021.png
42,42,5,5,37,37,12,Train/12/00012_00030_00021.png
32,31,5,6,27,26,31,Train/31/00031_00010_00006.png
32,32,6,6,27,27,8,Train/8/00008_00003_00006.png
57,59,5,5,52,54,2,Test/10088.png
41,40,6,6,36,35,15,Train/15/00015_00019_00028.png
35,33,5,6,30,28,18,Train/18/00018_00034_00004.png
33,33,6,6,28,28,38,Train/38/00038_00009_00001.png
44,47,5,5,38,41,14,Train/14/00014_00020_00004.png
70,63,6,5,64,58,13,Train/13/00013_00012_00021.png
26,26,6,5,21,21,4,Train/4/00004_00065_00000.png
52,52,5,6,47,47,2,Train/2/00002_00064_00024.png
45,46,5,6,40,41,38,Train/38/00038_00036_00002.png
28,29,6,5,23,24,1,Train/1/00001_00021_00004.png
96,84,9,7,88,77,31,Test/05660.png
45,48,5,6,40,42,1,Train/1/00001_00012_00018.png
118,121,10,11,108,111,1,Train/1/00001_00018_00028.png
34,33,5,6,29,27,22,Train/22/00022_00004_00011.png
45,44,5,6,40,39,25,Train/25/00025_00010_00006.png
50,52,5,6,45,47,3,Train/3/00003_00038_00021.png
41,42,6,6,35,37,1,Train/1/00001_00065_00015.png
34,34,6,6,29,29,4,Train/4/00004_00041_00007.png
25,27,5,5,20,22,2,Test/02764.png
112,109,9,10,103,100,3,Test/12442.png
44,44,6,5,39,39,10,Train/10/00010_00043_00021.png
41,42,5,5,36,37,9,Test/05756.png
46,45,6,5,40,40,14,Train/14/00014_00019_00010.png
38,37,6,5,33,32,7,Train/7/00007_00006_00003.png
32,35,5,6,27,30,12,Train/12/00012_00020_00008.png
47,47,6,6,41,42,20,Test/07737.png
27,27,6,5,22,22,12,Test/04983.png
42,41,5,6,37,35,13,Train/13/00013_00007_00010.png
31,30,6,5,26,25,12,Train/12/00012_00028_00006.png
41,42,6,5,36,37,9,Train/9/00009_00047_00017.png
28,29,5,6,23,24,4,Test/01385.png
50,48,6,5,45,43,7,Train/7/00007_00025_00022.png
51,51,5,6,46,46,25,Train/25/00025_00000_00009.png
72,72,7,7,65,66,36,Train/36/00036_00011_00025.png
75,69,7,6,69,63,18,Train/18/00018_00018_00018.png
37,37,6,6,32,32,42,Train/42/00042_00006_00014.png
72,71,7,6,66,65,5,Train/5/00005_00009_00024.png
65,59,6,6,60,54,27,Train/27/00027_00001_00019.png
34,35,6,5,29,30,5,Train/5/00005_00033_00013.png
68,61,6,6,62,56,13,Train/13/00013_00013_00021.png
52,52,5,5,47,47,17,Train/17/00017_00025_00029.png
42,42,6,5,37,37,38,Train/38/00038_00039_00018.png
38,40,6,5,33,35,24,Train/24/00024_00008_00003.png
32,32,5,5,27,27,10,Train/10/00010_00019_00004.png
29,29,5,5,23,23,8,Train/8/00008_00031_00006.png
31,30,6,5,26,25,7,Train/7/00007_00012_00008.png
115,105,10,10,105,96,13,Train/13/00013_00053_00026.png
108,107,10,9,99,98,18,Train/18/00018_00032_00027.png
27,27,6,5,21,21,9,Train/9/00009_00029_00000.png
92,96,9,8,84,88,4,Test/11005.png
65,65,6,6,59,59,14,Train/14/00014_00005_00021.png
42,44,5,5,37,39,38,Train/38/00038_00041_00020.png
40,41,5,6,35,36,10,Train/10/00010_00018_00013.png
53,49,6,6,48,44,27,Train/27/00027_00007_00020.png
37,36,6,6,32,31,2,Test/10548.png
60,61,5,5,55,55,11,Train/11/00011_00033_00019.png
31,31,6,6,26,26,5,Train/5/00005_00013_00003.png
49,50,5,5,44,44,14,Train/14/00014_00017_00019.png
39,49,5,5,34,43,14,Train/14/00014_00014_00002.png
28,31,5,5,23,26,38,Test/07595.png
37,36,5,5,32,31,42,Train/42/00042_00005_00019.png
129,119,12,10,118,109,25,Train/25/00025_00044_00029.png
93,87,9,8,85,80,25,Train/25/00025_00028_00020.png
55,56,6,6,50,51,2,Train/2/00002_00006_00024.png
31,31,6,6,26,26,11,Train/11/00011_00024_00001.png
33,34,5,6,27,28,7,Train/7/00007_00005_00001.png
28,26,6,5,23,21,5,Train/5/00005_00003_00001.png
36,31,5,5,31,26,23,Train/23/00023_00007_00004.png
57,62,6,5,52,57,1,Train/1/00001_00008_00023.png
27,25,6,5,22,20,38,Train/38/00038_00046_00000.png
29,29,5,5,24,24,5,Train/5/00005_00061_00006.png
43,44,5,5,38,39,4,Test/06359.png
41,40,5,6,36,35,13,Train/13/00013_00062_00012.png
50,48,6,5,44,43,2,Train/2/00002_00029_00015.png
65,61,6,5,60,56,18,Test/01769.png
143,119,13,11,131,109,26,Train/26/00026_00004_00029.png
30,31,6,6,25,26,17,Train/17/00017_00023_00006.png
32,32,6,6,27,27,13,Train/13/00013_00001_00005.png
26,28,5,5,21,23,17,Test/00490.png
33,33,5,5,28,28,8,Train/8/00008_00029_00007.png
38,39,6,6,33,34,10,Train/10/00010_00023_00008.png
34,33,5,6,28,27,10,Train/10/00010_00035_00009.png
106,98,9,8,97,90,40,Train/40/00040_00004_00025.png
49,48,6,6,44,43,12,Train/12/00012_00069_00001.png
32,33,5,6,27,28,32,Train/32/00032_00006_00009.png
47,47,6,6,42,42,38,Train/38/00038_00018_00015.png
38,36,5,5,33,31,2,Train/2/00002_00045_00016.png
30,31,5,6,25,26,8,Train/8/00008_00025_00008.png
32,31,5,5,27,26,35,Train/35/00035_00001_00011.png
28,28,5,5,23,23,5,Test/07263.png
39,39,6,6,34,34,8,Test/11891.png
31,33,6,6,26,28,2,Train/2/00002_00002_00012.png
98,101,8,9,90,93,12,Test/02420.png
83,75,8,7,76,68,13,Train/13/00013_00060_00023.png
44,44,5,5,39,39,4,Test/06104.png
31,31,5,5,26,26,3,Train/3/00003_00002_00003.png
74,69,7,7,68,63,30,Test/08549.png
80,75,7,7,73,69,25,Train/25/00025_00028_00018.png
27,26,6,5,22,21,8,Test/12585.png
58,60,6,6,53,55,35,Test/10888.png
34,35,6,6,29,29,38,Train/38/00038_00051_00003.png
27,27,6,5,22,22,3,Train/3/00003_00038_00002.png
75,77,7,7,69,71,2,Test/00220.png
36,35,6,5,31,30,15,Train/15/00015_00008_00002.png
39,39,6,6,34,34,4,Test/04392.png
34,34,6,5,29,29,20,Test/11536.png
57,53,6,6,52,48,21,Train/21/00021_00010_00021.png
41,43,6,6,36,38,38,Test/05863.png
135,127,11,11,124,116,21,Train/21/00021_00009_00029.png
38,38,5,5,33,33,12,Train/12/00012_00038_00012.png
30,30,5,6,24,24,13,Train/13/00013_00052_00003.png
63,58,5,5,58,53,23,Test/04786.png
137,149,12,12,126,136,14,Train/14/00014_00014_00027.png
30,27,6,5,24,22,10,Train/10/00010_00020_00001.png
37,34,6,6,32,29,29,Train/29/00029_00001_00001.png
62,58,6,5,56,53,11,Train/11/00011_00001_00008.png
130,129,11,11,119,118,2,Train/2/00002_00059_00028.png
36,35,5,5,31,30,4,Train/4/00004_00059_00010.png
29,30,5,6,24,25,32,Train/32/00032_00006_00004.png
26,28,5,6,21,23,35,Train/35/00035_00030_00005.png
34,33,6,5,29,28,23,Train/23/00023_00012_00010.png
154,136,13,11,141,125,13,Train/13/00013_00004_00029.png
40,42,5,5,34,36,19,Test/00422.png
36,36,6,6,31,31,5,Train/5/00005_00008_00008.png
47,48,5,6,42,43,12,Test/04600.png
26,27,6,6,21,22,1,Train/1/00001_00035_00001.png
46,49,6,6,41,43,2,Train/2/00002_00001_00019.png
36,33,6,5,31,28,5,Test/05235.png
40,38,6,6,35,33,13,Train/13/00013_00007_00004.png
51,51,5,6,46,45,7,Train/7/00007_00000_00021.png
36,35,6,5,31,30,4,Train/4/00004_00037_00009.png
33,32,5,6,28,26,18,Train/18/00018_00009_00008.png
29,30,5,6,24,25,9,Test/09978.png
50,44,6,6,45,39,13,Train/13/00013_00042_00015.png
72,68,6,6,66,61,11,Train/11/00011_00002_00003.png
36,39,5,6,31,34,3,Train/3/00003_00035_00013.png
59,54,6,6,54,49,11,Train/11/00011_00008_00011.png
45,46,5,6,40,41,18,Train/18/00018_00019_00009.png
37,39,5,6,32,34,3,Train/3/00003_00010_00013.png
54,59,6,6,49,54,1,Train/1/00001_00070_00008.png
82,76,7,6,75,70,13,Train/13/00013_00054_00011.png
33,33,6,5,28,28,6,Train/6/00006_00002_00007.png
28,28,5,5,23,23,3,Test/10523.png
59,52,6,5,54,47,12,Test/10694.png
30,30,6,6,25,25,7,Test/11608.png
28,29,5,5,23,24,35,Test/00742.png
29,44,5,5,24,39,11,Train/11/00011_00028_00019.png
38,39,6,6,33,34,1,Test/08455.png
33,35,5,6,28,30,13,Train/13/00013_00001_00007.png
51,55,5,5,46,50,8,Train/8/00008_00000_00026.png
43,46,6,5,38,41,3,Train/3/00003_00027_00022.png
29,30,5,6,24,25,25,Test/10067.png
42,42,5,5,37,37,9,Test/11488.png
60,61,5,6,55,56,38,Test/01654.png
39,37,6,6,34,32,22,Train/22/00022_00011_00007.png
39,38,6,6,33,32,11,Train/11/00011_00014_00009.png
52,52,6,6,47,47,30,Test/02655.png
56,57,5,5,51,52,2,Train/2/00002_00024_00025.png
50,48,5,5,45,43,8,Test/12132.png
37,37,5,6,32,32,25,Train/25/00025_00039_00012.png
26,27,5,6,21,22,17,Test/06843.png
41,40,6,6,35,35,7,Train/7/00007_00032_00011.png
42,44,5,5,37,39,2,Train/2/00002_00046_00018.png
103,99,9,8,94,91,37,Train/37/00037_00002_00024.png
35,35,6,6,30,30,1,Train/1/00001_00069_00007.png
83,75,7,7,76,69,23,Test/10922.png
65,61,6,6,60,56,18,Train/18/00018_00039_00020.png
32,32,6,6,27,27,34,Train/34/00034_00009_00001.png
45,39,5,5,40,33,5,Train/5/00005_00026_00023.png
33,33,5,5,28,28,2,Train/2/00002_00068_00011.png
34,30,6,5,29,25,25,Train/25/00025_00037_00006.png
30,31,6,6,25,26,9,Train/9/00009_00019_00007.png
54,54,6,6,49,49,38,Train/38/00038_00065_00024.png
27,26,6,5,21,20,17,Train/17/00017_00010_00002.png
64,64,5,5,59,59,17,Train/17/00017_00022_00023.png
38,38,6,5,33,32,9,Train/9/00009_00038_00011.png
33,33,6,6,28,28,3,Train/3/00003_00005_00005.png
50,49,6,5,45,44,7,Train/7/00007_00039_00023.png
39,39,6,6,34,34,35,Train/35/00035_00020_00012.png
49,49,5,6,44,44,15,Train/15/00015_00010_00021.png
33,34,6,6,28,28,2,Train/2/00002_00050_00014.png
38,34,6,6,33,29,22,Train/22/00022_00007_00002.png
27,26,6,5,22,21,38,Train/38/00038_00034_00000.png
108,96,9,8,99,88,11,Train/11/00011_00039_00029.png
107,94,10,9,98,86,25,Test/01689.png
32,33,5,6,27,28,38,Train/38/00038_00049_00006.png
31,30,6,5,25,25,9,Train/9/00009_00041_00006.png
49,49,6,5,44,43,4,Train/4/00004_00042_00022.png
29,30,5,5,23,24,16,Test/11966.png
30,29,6,6,25,23,8,Train/8/00008_00021_00005.png
39,39,6,6,34,34,10,Train/10/00010_00012_00015.png
97,89,9,8,89,82,13,Train/13/00013_00059_00024.png
33,32,6,5,28,27,1,Train/1/00001_00014_00007.png
68,75,7,7,62,69,7,Train/7/00007_00019_00029.png
35,35,5,6,30,30,4,Test/04127.png
26,26,5,5,21,21,16,Train/16/00016_00002_00002.png
44,38,6,6,39,33,11,Train/11/00011_00021_00014.png
35,34,6,5,30,29,39,Train/39/00039_00008_00008.png
96,88,9,7,87,81,11,Test/11789.png
59,58,6,5,54,53,10,Train/10/00010_00014_00025.png
35,35,5,5,30,30,35,Test/12171.png
29,29,5,5,24,24,5,Train/5/00005_00040_00008.png
36,35,6,5,31,30,1,Train/1/00001_00048_00006.png
45,41,5,6,40,36,30,Train/30/00030_00013_00019.png
32,34,5,6,27,29,3,Test/01416.png
29,28,5,5,24,23,40,Train/40/00040_00009_00007.png
50,50,5,5,45,45,3,Test/09883.png
51,50,6,5,46,45,35,Train/35/00035_00021_00021.png
39,38,5,6,34,33,13,Train/13/00013_00024_00006.png
119,118,11,10,109,108,2,Train/2/00002_00065_00025.png
49,43,6,5,44,38,21,Train/21/00021_00004_00020.png
119,108,10,10,109,98,11,Train/11/00011_00005_00026.png
87,93,7,9,80,85,4,Test/01386.png
42,42,6,6,37,37,13,Train/13/00013_00037_00008.png
44,42,5,6,38,36,28,Train/28/00028_00012_00016.png
103,87,9,7,94,80,23,Train/23/00023_00015_00023.png
83,80,8,7,76,73,1,Train/1/00001_00004_00010.png
42,41,6,5,37,35,1,Train/1/00001_00025_00019.png
36,35,6,5,31,30,9,Train/9/00009_00019_00015.png
60,62,6,5,54,56,38,Train/38/00038_00011_00021.png
41,40,5,6,35,34,11,Train/11/00011_00011_00001.png
38,37,6,5,33,32,6,Train/6/00006_00011_00014.png
31,32,5,6,26,27,4,Train/4/00004_00039_00001.png
44,44,5,5,39,39,7,Train/7/00007_00014_00011.png
39,36,6,6,34,31,18,Train/18/00018_00009_00015.png
46,39,6,6,41,34,13,Train/13/00013_00039_00016.png
30,30,5,6,25,24,33,Test/00232.png
51,46,5,5,45,41,18,Train/18/00018_00003_00007.png
43,46,5,6,38,41,12,Train/12/00012_00046_00018.png
52,57,6,6,47,52,5,Train/5/00005_00034_00028.png
29,32,5,5,24,27,7,Train/7/00007_00028_00003.png
50,51,5,6,45,46,2,Test/10288.png
54,47,6,5,49,42,11,Train/11/00011_00027_00007.png
33,32,6,5,27,27,32,Train/32/00032_00007_00011.png
40,41,5,6,35,36,32,Train/32/00032_00006_00018.png
34,34,6,5,29,29,7,Train/7/00007_00035_00008.png
42,45,5,6,37,40,10,Test/07752.png
26,26,5,5,21,20,5,Train/5/00005_00036_00000.png
39,39,6,6,34,34,9,Train/9/00009_00036_00007.png
124,117,10,10,114,107,2,Train/2/00002_00012_00027.png
111,116,10,10,102,106,39,Test/12399.png
28,28,5,5,23,23,35,Train/35/00035_00009_00005.png
52,51,6,6,47,46,4,Train/4/00004_00047_00014.png
34,37,6,5,29,32,2,Train/2/00002_00066_00000.png
27,27,5,5,22,22,33,Train/33/00033_00022_00007.png
29,27,6,5,24,22,12,Test/12014.png
57,54,6,6,51,49,22,Test/12551.png
50,48,5,6,45,43,23,Train/23/00023_00013_00011.png
33,34,6,6,28,29,14,Train/14/00014_00009_00007.png
55,51,6,6,50,46,21,Train/21/00021_00003_00018.png
42,43,5,6,37,38,5,Train/5/00005_00056_00016.png
39,40,5,6,34,35,18,Train/18/00018_00019_00001.png
42,46,6,5,37,40,15,Train/15/00015_00013_00016.png
30,31,5,6,25,26,5,Train/5/00005_00025_00013.png
65,82,6,8,60,75,38,Train/38/00038_00006_00014.png
40,38,5,6,35,33,13,Train/13/00013_00067_00015.png
35,38,5,5,30,32,8,Train/8/00008_00034_00007.png
150,135,13,11,137,124,25,Train/25/00025_00015_00029.png
31,30,6,6,26,25,38,Train/38/00038_00012_00014.png
44,40,5,5,39,35,30,Train/30/00030_00002_00008.png
27,29,5,6,22,24,5,Test/06343.png
30,32,5,6,25,27,39,Train/39/00039_00001_00009.png
46,42,6,6,41,37,26,Train/26/00026_00008_00014.png
35,36,6,6,30,31,10,Train/10/00010_00024_00011.png
41,40,6,5,36,35,12,Train/12/00012_00035_00009.png
44,42,5,6,38,37,18,Test/00164.png
41,43,5,6,36,38,9,Train/9/00009_00040_00005.png
33,32,6,5,28,27,5,Train/5/00005_00023_00003.png
110,98,10,9,101,90,13,Train/13/00013_00017_00029.png
82,88,7,8,75,81,25,Test/11888.png
56,55,6,5,51,50,10,Train/10/00010_00055_00026.png
45,39,6,5,40,34,20,Train/20/00020_00000_00016.png
34,31,6,5,29,26,18,Train/18/00018_00024_00002.png
35,35,5,5,30,30,10,Train/10/00010_00009_00008.png
48,44,5,6,43,39,13,Train/13/00013_00044_00011.png
38,39,5,6,33,34,38,Train/38/00038_00065_00014.png
37,37,6,5,32,32,39,Train/39/00039_00004_00011.png
51,51,6,6,46,46,1,Train/1/00001_00016_00018.png
42,37,6,5,37,32,8,Train/8/00008_00027_00023.png
60,54,6,6,55,49,18,Train/18/00018_00001_00015.png
45,41,6,5,40,36,25,Test/12590.png
31,32,6,6,25,26,15,Train/15/00015_00004_00003.png
27,28,6,5,22,23,34,Train/34/00034_00006_00000.png
30,31,5,6,25,26,10,Train/10/00010_00026_00003.png
44,44,5,5,39,39,1,Train/1/00001_00014_00019.png
30,31,5,6,25,26,38,Train/38/00038_00047_00018.png
31,31,6,5,26,26,9,Train/9/00009_00030_00010.png
59,59,5,5,54,53,15,Train/15/00015_00017_00025.png
49,56,5,6,44,51,1,Test/00856.png
35,38,6,6,30,32,15,Train/15/00015_00017_00007.png
95,88,9,7,87,81,19,Train/19/00019_00003_00027.png
47,47,6,6,42,42,20,Train/20/00020_00009_00020.png
41,41,5,6,36,36,7,Train/7/00007_00010_00016.png
111,98,10,8,102,90,28,Train/28/00028_00006_00029.png
63,64,5,5,58,59,38,Train/38/00038_00055_00017.png
35,35,6,6,29,30,35,Train/35/00035_00031_00014.png
32,32,6,5,27,27,5,Test/07033.png
46,46,5,5,41,41,4,Train/4/00004_00040_00022.png
31,32,5,6,26,27,38,Train/38/00038_00035_00009.png
47,46,5,6,42,41,22,Test/10651.png
88,91,8,8,81,83,36,Test/00711.png
36,39,5,6,31,33,11,Train/11/00011_00032_00003.png
43,40,5,5,38,35,26,Train/26/00026_00005_00013.png
49,50,5,5,44,45,7,Train/7/00007_00017_00023.png
45,45,6,6,40,40,2,Train/2/00002_00059_00007.png
43,42,6,6,37,37,9,Train/9/00009_00021_00009.png
57,52,5,5,52,46,25,Test/03255.png
30,31,5,6,25,26,3,Train/3/00003_00023_00005.png
39,35,5,5,33,30,27,Train/27/00027_00002_00008.png
94,96,9,9,86,88,38,Train/38/00038_00032_00028.png
40,38,6,5,35,33,5,Train/5/00005_00036_00016.png
116,119,10,11,106,109,14,Train/14/00014_00018_00025.png
35,38,5,5,30,32,33,Test/00391.png
39,44,5,5,34,39,35,Train/35/00035_00037_00008.png
30,31,5,6,25,26,9,Train/9/00009_00022_00001.png
28,29,5,6,23,23,10,Train/10/00010_00060_00006.png
52,49,5,5,46,44,13,Test/05140.png
81,82,8,7,74,74,9,Test/06809.png
43,46,6,6,38,41,14,Train/14/00014_00019_00009.png
34,36,5,6,29,31,7,Train/7/00007_00041_00010.png
107,98,9,8,98,90,29,Test/00853.png
58,56,6,5,53,51,3,Train/3/00003_00042_00028.png
167,159,15,14,153,146,25,Test/09114.png
36,38,5,6,31,33,3,Train/3/00003_00042_00011.png
40,39,6,5,35,34,12,Test/02899.png
29,30,6,6,24,24,15,Train/15/00015_00020_00005.png
71,71,7,7,65,65,13,Train/13/00013_00045_00000.png
32,31,6,5,27,26,1,Train/1/00001_00063_00008.png
